ut,label,pub_year,doi,p_oa,p_oa_gold,p_oa_bronze,p_oa_hybrid,p_oa_green
000430136400016,WOS:000430136400016,2018,10.1017/s0033291717002513,0,0,0,0,0
000430158800003,WOS:000430158800003,2018,10.1016/j.bandl.2018.02.002,0,0,0,0,0
000430176300019,WOS:000430176300019,2018,10.1038/s41598-018-23976-1,1,1,0,0,1
000430280600017,WOS:000430280600017,2018,10.1038/s41598-018-24658-8,1,1,0,0,1
000430364100035,WOS:000430364100035,2018,10.1016/j.neuroimage.2018.01.082,1,0,0,0,1
000430364100041,WOS:000430364100041,2018,10.1016/j.neuroimage.2018.01.080,1,0,0,1,0
000430366000012,WOS:000430366000012,2018,10.1016/j.neuroimage.2018.02.024,1,0,0,0,1
000430366000030,WOS:000430366000030,2018,10.1016/j.neuroimage.2018.02.045,1,0,0,1,1
000430378400006,WOS:000430378400006,2018,10.1037/abn0000330,1,0,0,1,1
000430378600001,WOS:000430378600001,2018,10.1037/bne0000235,1,0,0,1,1
000430378600002,WOS:000430378600002,2018,10.1037/bne0000233,1,0,0,1,1
000430378600003,WOS:000430378600003,2018,10.1037/bne0000232,1,0,0,0,1
000430378600004,WOS:000430378600004,2018,10.1037/bne0000238,1,0,0,0,1
000430378600005,WOS:000430378600005,2018,10.1037/bne0000234,0,0,0,0,0
000430415100016,WOS:000430415100016,2018,10.1038/npp.2017.270,1,0,1,0,1
000430415100020,WOS:000430415100020,2018,10.1038/npp.2017.283,1,0,1,0,1
000430475400003,WOS:000430475400003,2018,10.1097/wnr.0000000000000970,1,0,0,0,1
000430521400003,WOS:000430521400003,2018,10.1016/j.jpsychires.2018.02.028,0,0,0,0,0
000430521500004,WOS:000430521500004,2018,10.1016/j.neuropsychologia.2018.02.023,1,0,0,1,1
000430521500009,WOS:000430521500009,2018,10.1016/j.neuropsychologia.2018.02.022,0,0,0,0,0
000430586100002,WOS:000430586100002,2018,10.3389/fnhum.2018.00153,1,1,0,0,1
000430599000001,WOS:000430599000001,2018,10.1111/sode.12263,1,0,0,0,1
000430623600008,WOS:000430623600008,2018,10.1016/j.brainresbull.2017.05.010,1,0,0,0,1
000430644300003,WOS:000430644300003,2018,10.1016/j.neuropsychologia.2017.12.035,0,0,0,0,0
000430644300016,WOS:000430644300016,2018,10.1016/j.neuropsychologia.2017.12.008,1,0,0,1,1
000430644300018,WOS:000430644300018,2018,10.1016/j.neuropsychologia.2018.01.026,1,0,0,0,1
000430644300033,WOS:000430644300033,2018,10.1016/j.neuropsychologia.2018.02.012,0,0,0,0,0
000430697500053,WOS:000430697500053,2018,10.1073/pnas.1802176115,1,0,0,1,1
000430777900018,WOS:000430777900018,2018,10.1016/j.appet.2018.01.027,1,0,0,0,1
000430784100026,WOS:000430784100026,2018,10.1016/j.drugalcdep.2017.12.015,1,0,0,0,1
000430956600001,WOS:000430956600001,2018,10.3389/fpsyt.2018.00164,1,1,0,0,1
000430970900001,WOS:000430970900001,2018,10.3389/fnins.2018.00270,1,1,0,0,1
000431104900012,WOS:000431104900012,2018,10.1038/s41598-018-24617-3,1,1,0,0,1
000431104900024,WOS:000431104900024,2018,10.1038/s41598-018-25029-z,1,1,0,0,1
000431182600008,WOS:000431182600008,2018,10.1162/jocn_a_01243,0,0,0,0,0
000431291500007,WOS:000431291500007,2018,10.1038/s41598-018-24874-2,1,1,0,0,1
000431305100035,WOS:000431305100035,2018,10.1371/journal.pone.0196503,1,1,0,0,1
000431694700001,WOS:000431694700001,2018,10.3389/fphys.2018.00475,1,1,0,0,1
000431876400001,WOS:000431876400001,2018,10.3389/fpsyt.2018.00163,1,1,0,0,1
000431890800021,WOS:000431890800021,2018,10.1093/cercor/bhx100,1,0,1,0,1
000431986300001,WOS:000431986300001,2018,10.3389/fpsyg.2018.00702,1,1,0,0,1
000431997600008,WOS:000431997600008,2018,10.1037/apl0000271,1,0,0,0,1
000432015200011,WOS:000432015200011,2018,10.1111/jon.12500,0,0,0,0,0
000432040600001,WOS:000432040600001,2018,10.2147/ndt.s165677,1,1,0,0,1
000432049400001,WOS:000432049400001,2018,10.1093/alcalc/agx115,1,0,0,1,1
000432146500001,WOS:000432146500001,2018,10.1016/j.dcn.2017.11.005,1,1,0,0,1
000432146500008,WOS:000432146500008,2018,10.1016/j.dcn.2018.01.002,1,1,0,0,1
000432146500016,WOS:000432146500016,2018,10.1016/j.dcn.2018.01.012,1,1,0,0,1
000432243300005,WOS:000432243300005,2018,10.1080/10508422.2017.1306445,1,0,0,0,1
000432248300001,WOS:000432248300001,2018,10.1080/17470919.2017.1357657,0,0,0,0,0
000432248300001,WOS:000432248300001,2018,10.1080/17470919.2017.1357657,0,0,0,0,0
000432248300002,WOS:000432248300002,2018,10.1080/17470919.2017.1333452,0,0,0,0,0
000432248300002,WOS:000432248300002,2018,10.1080/17470919.2017.1333452,0,0,0,0,0
000432248300003,WOS:000432248300003,2018,10.1080/17470919.2017.1339635,1,0,0,0,1
000432248300004,WOS:000432248300004,2018,10.1080/17470919.2017.1340335,0,0,0,0,0
000432248300005,WOS:000432248300005,2018,10.1080/17470919.2017.1340336,1,0,0,1,1
000432248300006,WOS:000432248300006,2018,10.1080/17470919.2017.1358210,1,0,0,1,1
000432248300007,WOS:000432248300007,2018,10.1080/17470919.2017.1356370,0,0,0,0,0
000432248300008,WOS:000432248300008,2018,10.1080/17470919.2017.1355333,0,0,0,0,0
000432248300009,WOS:000432248300009,2018,10.1080/17470919.2017.1356744,0,0,0,0,0
000432263700003,WOS:000432263700003,2018,10.1097/hrp.0000000000000185,1,0,0,0,1
000432275900001,WOS:000432275900001,2018,10.1186/s12993-018-0141-z,1,1,0,0,1
000432292100005,WOS:000432292100005,2018,10.1093/ijnp/pyx112,1,1,0,0,1
000432296800001,WOS:000432296800001,2018,10.1093/scan/nsy023,1,1,0,0,1
000432296800002,WOS:000432296800002,2018,10.1093/scan/nsy026,1,1,0,0,1
000432296800003,WOS:000432296800003,2018,10.1093/scan/nsy013,1,1,0,0,1
000432296800003,WOS:000432296800003,2018,10.1093/scan/nsy013,1,1,0,0,1
000432296800004,WOS:000432296800004,2018,10.1093/scan/nsx083,1,1,0,0,1
000432296800005,WOS:000432296800005,2018,10.1093/scan/nsy024,1,1,0,0,1
000432296800006,WOS:000432296800006,2018,10.1093/scan/nsy014,1,1,0,0,1
000432296800006,WOS:000432296800006,2018,10.1093/scan/nsy014,1,1,0,0,1
000432296800007,WOS:000432296800007,2018,10.1093/scan/nsy015,1,1,0,0,1
000432296800007,WOS:000432296800007,2018,10.1093/scan/nsy015,1,1,0,0,1
000432296800008,WOS:000432296800008,2018,10.1093/scan/nsy017,1,1,0,0,1
000432296800008,WOS:000432296800008,2018,10.1093/scan/nsy017,1,1,0,0,1
000432296800009,WOS:000432296800009,2018,10.1093/scan/nsy027,1,1,0,0,1
000432310000001,WOS:000432310000001,2018,10.3389/fnbeh.2018.00099,1,1,0,0,1
000432488600017,WOS:000432488600017,2018,10.1016/j.immuni.2018.04.016,1,0,0,1,0
000432587100001,WOS:000432587100001,2018,10.3389/fnhum.2018.00150,1,1,0,0,1
000432608600001,WOS:000432608600001,2018,10.1016/j.neuropsychologia.2018.03.020,1,0,0,0,1
000432871200001,WOS:000432871200001,2018,10.3389/fnhum.2018.00210,1,1,0,0,1
000432932700055,WOS:000432932700055,2018,10.1016/j.wneu.2018.01.063,0,0,0,0,0
000432942700054,WOS:000432942700054,2018,10.1016/j.wneu.2018.02.055,0,0,0,0,0
000432949000002,WOS:000432949000002,2018,10.1016/j.neuroimage.2018.03.035,1,0,0,0,1
000433006700002,WOS:000433006700002,2018,10.3758/s13415-017-0516-x,1,0,1,0,1
000433071700001,WOS:000433071700001,2018,10.1089/cap.2017.0142,1,0,0,0,1
000433132900010,WOS:000433132900010,2018,10.1080/02699931.2017.1358698,1,0,0,1,1
000433169000001,WOS:000433169000001,2018,10.1016/j.nicl.2017.12.035,1,1,0,0,1
000433169000005,WOS:000433169000005,2018,10.1016/j.nicl.2018.01.004,1,1,0,0,1
000433169000048,WOS:000433169000048,2018,10.1016/j.nicl.2018.02.016,1,1,0,0,1
000433169000056,WOS:000433169000056,2018,10.1016/j.nicl.2018.02.026,1,1,0,0,1
000433169000059,WOS:000433169000059,2018,10.1016/j.nicl.2018.02.029,1,1,0,0,1
000433184400001,WOS:000433184400001,2018,10.1037/bne0000242,0,0,0,0,0
000433184400002,WOS:000433184400002,2018,10.1037/bne0000246,1,0,0,1,1
000433184400003,WOS:000433184400003,2018,10.1037/bne0000243,1,0,0,1,1
000433184400004,WOS:000433184400004,2018,10.1037/bne0000240,0,0,0,0,0
000433184400005,WOS:000433184400005,2018,10.1037/bne0000239,1,0,0,1,1
000433184400006,WOS:000433184400006,2018,10.1037/bne0000244,0,0,0,0,0
000433184400007,WOS:000433184400007,2018,10.1037/bne0000241,1,0,0,0,1
000433223700040,WOS:000433223700040,2018,10.1016/j.neuroimage.2018.04.015,0,0,0,0,0
000433287300001,WOS:000433287300001,2018,10.7554/elife.31185,1,1,0,0,1
000433381800001,WOS:000433381800001,2018,10.1016/j.nlm.2018.03.009,1,0,0,0,1
000433400300013,WOS:000433400300013,2018,10.1016/j.jcrimjus.2017.07.007,1,0,0,0,1
000433538700006,WOS:000433538700006,2018,10.1007/s10260-017-0399-6,0,0,0,0,0
000433583600003,WOS:000433583600003,2018,10.1016/j.dcn.2018.04.007,1,1,0,0,1
000433627600018,WOS:000433627600018,2018,10.1016/j.ynstr.2017.01.002,1,1,0,0,1
000433900700001,WOS:000433900700001,2018,10.3389/fpsyg.2018.00860,1,1,0,0,1
000433903500001,WOS:000433903500001,2018,10.3389/fnhum.2018.00220,1,1,0,0,1
000434096400001,WOS:000434096400001,2018,10.1093/scan/nsy021,1,1,0,0,1
000434096400002,WOS:000434096400002,2018,10.1093/scan/nsy029,1,1,0,0,1
000434096400002,WOS:000434096400002,2018,10.1093/scan/nsy029,1,1,0,0,1
000434096400003,WOS:000434096400003,2018,10.1093/scan/nsy018,1,1,0,0,1
000434096400003,WOS:000434096400003,2018,10.1093/scan/nsy018,1,1,0,0,1
000434096400004,WOS:000434096400004,2018,10.1093/scan/nsy028,1,1,0,0,1
000434096400005,WOS:000434096400005,2018,10.1093/scan/nsy022,1,1,0,0,1
000434096400006,WOS:000434096400006,2018,10.1093/scan/nsy025,1,1,0,0,1
000434096400006,WOS:000434096400006,2018,10.1093/scan/nsy025,1,1,0,0,1
000434096400007,WOS:000434096400007,2018,10.1093/scan/nsy020,1,1,0,0,1
000434096400008,WOS:000434096400008,2018,10.1093/scan/nsy019,1,1,0,0,1
000434096400008,WOS:000434096400008,2018,10.1093/scan/nsy019,1,1,0,0,1
000434096400009,WOS:000434096400009,2018,10.1093/scan/nsy031,1,1,0,0,1
000434096400009,WOS:000434096400009,2018,10.1093/scan/nsy031,1,1,0,0,1
000434096400010,WOS:000434096400010,2018,10.1093/scan/nsy016,1,1,0,0,1
000434096400010,WOS:000434096400010,2018,10.1093/scan/nsy016,1,1,0,0,1
000434204200001,WOS:000434204200001,2018,10.3389/fninf.2018.00033,1,1,0,0,1
000434225000004,WOS:000434225000004,2018,10.1111/jnp.12117,0,0,0,0,0
000434322800002,WOS:000434322800002,2018,10.1186/s11689-018-9236-y,1,1,0,0,1
000434384900066,WOS:000434384900066,2018,10.1371/journal.pone.0198663,1,1,0,0,1
000434387300003,WOS:000434387300003,2018,10.1017/s1041610218000054,0,0,0,0,0
000434409200014,WOS:000434409200014,2018,10.1002/brb3.980,1,1,0,0,1
000434491400014,WOS:000434491400014,2018,10.1007/s11682-017-9738-3,1,0,0,0,1
000434491400025,WOS:000434491400025,2018,10.1007/s11682-017-9755-2,0,0,0,0,0
000434659700001,WOS:000434659700001,2018,10.3389/fpsyt.2018.00244,1,1,0,0,1
000434715700016,WOS:000434715700016,2018,10.1038/s41565-018-0092-4,1,0,0,0,1
000434728100005,WOS:000434728100005,2018,10.1371/journal.pone.0197419,1,1,0,0,1
000434747600007,WOS:000434747600007,2018,10.1016/j.psyneuen.2018.04.005,1,0,0,1,1
000434791300001,WOS:000434791300001,2018,10.3389/fpsyt.2018.00248,1,1,0,0,1
000434825200001,WOS:000434825200001,2018,10.3389/fnhum.2018.00218,1,1,0,0,1
000435046000018,WOS:000435046000018,2018,10.1016/j.spl.2018.02.048,1,0,0,0,1
000435410000005,WOS:000435410000005,2018,10.1523/jneurosci.2944-17.2018,1,0,1,0,1
000435410700014,WOS:000435410700014,2018,10.1523/jneurosci.0047-18.2018,1,0,0,1,1
000435425300006,WOS:000435425300006,2018,10.1016/j.bandc.2018.04.003,0,0,0,0,0
000435513800001,WOS:000435513800001,2018,10.1038/s41398-018-0159-x,1,1,0,0,1
000435528600018,WOS:000435528600018,2018,10.1371/journal.pone.0198204,1,1,0,0,1
000435528600019,WOS:000435528600019,2018,10.1371/journal.pone.0198215,1,1,0,0,1
000435534700015,WOS:000435534700015,2018,10.1098/rstb.2017.0136,1,0,0,1,1
000435624300014,WOS:000435624300014,2018,10.1016/j.brainres.2018.05.017,1,0,0,0,1
000435633100015,WOS:000435633100015,2018,10.1038/s41386-017-0005-5,1,0,1,0,1
000436019700053,WOS:000436019700053,2018,10.1177/1557988318766950,1,1,0,0,1
000436108800004,WOS:000436108800004,2018,10.1111/desc.12596,1,0,0,1,1
000436108800013,WOS:000436108800013,2018,10.1111/desc.12605,1,0,0,0,1
000436214700025,WOS:000436214700025,2018,10.1016/j.psyneuen.2018.02.036,0,0,0,0,0
000436218800003,WOS:000436218800003,2018,10.1016/j.cortex.2018.02.006,1,0,0,0,1
000436218800025,WOS:000436218800025,2018,10.1016/j.cortex.2018.03.024,1,0,0,1,1
000436225100025,WOS:000436225100025,2018,10.1016/j.conb.2018.03.009,1,0,0,0,1
000436471500009,WOS:000436471500009,2018,10.1016/j.biopsycho.2018.02.018,1,0,0,0,1
000436471500011,WOS:000436471500011,2018,10.1016/j.biopsycho.2018.03.005,0,0,0,0,0
000436587600024,WOS:000436587600024,2018,10.1016/j.neuron.2018.05.013,1,0,0,1,0
000436916800044,WOS:000436916800044,2018,10.1016/j.bbr.2018.03.041,0,0,0,0,0
000436933400012,WOS:000436933400012,2018,10.1192/bjo.2018.15,1,1,0,0,1
000436988900001,WOS:000436988900001,2018,10.3389/fnbeh.2018.00123,1,1,0,0,1
000437067900001,WOS:000437067900001,2018,10.1016/j.ijpsycho.2018.05.002,0,0,0,0,0
000437165800013,WOS:000437165800013,2018,10.1093/cercor/bhx140,1,0,0,1,1
000437165800023,WOS:000437165800023,2018,10.1093/cercor/bhy050,1,0,0,1,1
000437280500001,WOS:000437280500001,2018,10.1109/tmi.2018.2831261,1,0,0,0,1
000437319200011,WOS:000437319200011,2018,10.1176/appi.ajp.2018.17030367,1,0,1,0,1
000437351300012,WOS:000437351300012,2018,10.1016/j.biopsych.2017.12.010,0,0,0,0,0
000437478500008,WOS:000437478500008,2018,10.1037/xge0000417,0,0,0,0,0
000437489100001,WOS:000437489100001,2018,10.3389/fnhum.2018.00271,1,1,0,0,1
000437682100011,WOS:000437682100011,2018,10.1002/hbm.24043,1,0,0,1,1
000437682100015,WOS:000437682100015,2018,10.1002/hbm.24047,1,0,1,0,1
000437682100029,WOS:000437682100029,2018,10.1002/hbm.24061,1,0,1,0,0
000437682100030,WOS:000437682100030,2018,10.1002/hbm.24062,1,0,1,0,0
000437712100001,WOS:000437712100001,2018,10.3389/fpsyg.2018.01075,1,1,0,0,1
000437724500001,WOS:000437724500001,2018,10.3389/fpubh.2018.00177,1,1,0,0,1
000437786100031,WOS:000437786100031,2018,10.1016/j.schres.2017.11.013,0,0,0,0,0
000438015400003,WOS:000438015400003,2018,10.1002/hbm.23975,1,0,1,0,0
000438015400029,WOS:000438015400029,2018,10.1002/hbm.24032,1,0,1,0,0
000438176500004,WOS:000438176500004,2018,10.7868/s0205959218030042,0,0,0,0,0
000438179700018,WOS:000438179700018,2018,10.1016/j.neubiorev.2016.08.017,0,0,0,0,0
000438325700010,WOS:000438325700010,2018,10.1016/j.ijresmar.2017.12.004,0,0,0,0,0
000438330000001,WOS:000438330000001,2018,10.1093/scan/nsy032,1,1,0,0,1
000438330000002,WOS:000438330000002,2018,10.1093/scan/nsy036,1,1,0,0,1
000438330000003,WOS:000438330000003,2018,10.1093/scan/nsy040,1,1,0,0,1
000438330000003,WOS:000438330000003,2018,10.1093/scan/nsy040,1,1,0,0,1
000438330000004,WOS:000438330000004,2018,10.1093/scan/nsy033,1,1,0,0,1
000438330000005,WOS:000438330000005,2018,10.1093/scan/nsy034,1,1,0,0,1
000438330000006,WOS:000438330000006,2018,10.1093/scan/nsy035,1,1,0,0,1
000438330000006,WOS:000438330000006,2018,10.1093/scan/nsy035,1,1,0,0,1
000438330000007,WOS:000438330000007,2018,10.1093/scan/nsy030,1,1,0,0,1
000438330000007,WOS:000438330000007,2018,10.1093/scan/nsy030,1,1,0,0,1
000438330000008,WOS:000438330000008,2018,10.1093/scan/nsy041,1,1,0,0,1
000438330000009,WOS:000438330000009,2018,10.1093/scan/nsy037,1,1,0,0,1
000438330000009,WOS:000438330000009,2018,10.1093/scan/nsy037,1,1,0,0,1
000438330000010,WOS:000438330000010,2018,10.1093/scan/nsy038,1,1,0,0,1
000438467800027,WOS:000438467800027,2018,10.1016/j.neuroimage.2018.05.043,0,0,0,0,0
000438467800051,WOS:000438467800051,2018,10.1016/j.neuroimage.2018.06.008,0,0,0,0,0
000438467800057,WOS:000438467800057,2018,10.1016/j.neuroimage.2018.05.080,1,0,0,1,1
000438495400004,WOS:000438495400004,2018,10.1002/brb3.1007,1,1,0,0,1
000438609100001,WOS:000438609100001,2018,10.1016/j.neuroimage.2018.02.058,0,0,0,0,0
000438609100004,WOS:000438609100004,2018,10.1016/j.neuroimage.2018.02.035,0,0,0,0,0
000438631800021,WOS:000438631800021,2018,10.1038/s41386-018-0026-8,1,0,0,1,1
000438660500014,WOS:000438660500014,2018,10.1016/j.jpsychires.2018.03.011,0,0,0,0,0
000438666800013,WOS:000438666800013,2018,10.1002/hbm.24075,1,0,1,0,1
000438747800001,WOS:000438747800001,2018,10.3389/fneur.2018.00546,1,1,0,0,1
000438896900009,WOS:000438896900009,2018,10.1111/ejn.13976,1,0,0,0,1
000438951400013,WOS:000438951400013,2018,10.1016/j.neuroimage.2018.06.042,1,0,0,0,1
000438951400034,WOS:000438951400034,2018,10.1016/j.neuroimage.2018.06.053,1,0,0,1,1
000439026000057,WOS:000439026000057,2018,10.1038/s41598-018-29233-9,1,1,0,0,1
000439491100001,WOS:000439491100001,2018,10.1521/soco.2018.36.4.381,0,0,0,0,0
000439574700062,WOS:000439574700062,2018,10.1073/pnas.1802730115,1,0,1,0,1
000439596400001,WOS:000439596400001,2018,10.3389/fneur.2018.00390,1,1,0,0,1
000439672600007,WOS:000439672600007,2018,10.1016/j.ijpsycho.2018.05.001,1,0,0,0,1
000439686700030,WOS:000439686700030,2018,10.1038/s41598-018-29670-6,1,1,0,0,1
000439709900018,WOS:000439709900018,2018,10.1016/j.neuron.2018.06.027,1,0,0,1,1
000439735100001,WOS:000439735100001,2018,10.1155/2018/5459106,1,1,0,0,1
000439910500001,WOS:000439910500001,2018,10.1037/bne0000259,1,0,0,1,1
000439910500002,WOS:000439910500002,2018,10.1037/bne0000253,1,0,0,1,1
000439910500003,WOS:000439910500003,2018,10.1037/bne0000245,0,0,0,0,0
000439910500004,WOS:000439910500004,2018,10.1037/bne0000247,1,0,0,1,1
000439910500005,WOS:000439910500005,2018,10.1037/bne0000248,1,0,0,1,1
000439910500006,WOS:000439910500006,2018,10.1037/bne0000251,0,0,0,0,0
000439910500007,WOS:000439910500007,2018,10.1037/bne0000258,1,0,0,0,1
000439910500008,WOS:000439910500008,2018,10.1037/bne0000250,1,0,0,1,1
000439910500009,WOS:000439910500009,2018,10.1037/bne0000249,0,0,0,0,0
000439910500010,WOS:000439910500010,2018,10.1037/bne0000252,1,0,0,1,1
000440054700013,WOS:000440054700013,2018,10.1214/18-aoas1176,0,0,0,0,0
000440104800005,WOS:000440104800005,2018,10.21307/ane-2018-011,1,1,0,0,1
000440141800012,WOS:000440141800012,2018,10.1007/s11682-017-9778-8,0,0,0,0,0
000440285800006,WOS:000440285800006,2018,10.1073/pnas.1803916115,1,0,1,0,1
000440353100003,WOS:000440353100003,2018,10.3389/fnins.2018.00516,1,1,0,0,1
000440377300001,WOS:000440377300001,2018,10.3389/fnhum.2018.00302,1,1,0,0,1
000440408100003,WOS:000440408100003,2018,10.1007/s00482-018-0301-y,0,0,0,0,0
000440490500025,WOS:000440490500025,2018,10.1364/boe.9.003805,1,0,0,0,1
000440612400007,WOS:000440612400007,2018,10.3758/s13415-018-0598-0,1,0,1,0,1
000440859700007,WOS:000440859700007,2018,10.1017/s0033291717003506,1,0,0,1,1
000440870900002,WOS:000440870900002,2018,10.1089/brain.2017.0536,0,0,0,0,0
000440966600003,WOS:000440966600003,2018,10.1093/cercor/bhx148,1,0,1,0,0
000440978300006,WOS:000440978300006,2018,10.1038/s41598-018-30291-2,1,1,0,0,1
000440982000045,WOS:000440982000045,2018,10.1073/pnas.1712811115,1,0,1,0,1
000441158200012,WOS:000441158200012,2018,10.3349/ymj.2018.59.7.897,1,1,0,0,1
000441225600003,WOS:000441225600003,2018,10.12659/msm.908315,1,0,0,0,1
000441271200003,WOS:000441271200003,2018,10.1038/s41398-018-0195-6,1,1,0,0,1
000441276600010,WOS:000441276600010,2018,10.1002/hbm.24197,1,0,1,0,0
000441276600018,WOS:000441276600018,2018,10.1002/hbm.24205,1,0,1,0,0
000441443800005,WOS:000441443800005,2018,10.1098/rstb.2017.0284,1,0,1,0,1
000441490000021,WOS:000441490000021,2018,10.1016/j.appet.2018.06.014,0,0,0,0,0
000441496400001,WOS:000441496400001,2018,10.1186/s40479-018-0079-7,1,1,0,0,1
000441538200026,WOS:000441538200026,2018,10.1038/s41598-018-30611-6,1,1,0,0,1
000441638200007,WOS:000441638200007,2018,10.1073/pnas.1802523115,1,0,1,0,1
000441662800005,WOS:000441662800005,2018,10.1371/journal.pone.0201237,1,1,0,0,1
000441704500011,WOS:000441704500011,2018,10.1016/j.bandc.2018.06.004,0,0,0,0,0
000441708700001,WOS:000441708700001,2018,10.3389/fnhum.2018.00296,1,1,0,0,1
000441874500008,WOS:000441874500008,2018,10.1016/j.pscychresns.2018.05.012,0,0,0,0,0
000441936300004,WOS:000441936300004,2018,10.1016/j.nicl.2018.03.017,1,1,0,0,1
000441936300016,WOS:000441936300016,2018,10.1016/j.nicl.2018.03.023,1,1,0,0,1
000441936300018,WOS:000441936300018,2018,10.1016/j.nicl.2018.03.039,1,1,0,0,1
000441936300034,WOS:000441936300034,2018,10.1016/j.nicl.2018.04.027,1,1,0,0,1
000441936300041,WOS:000441936300041,2018,10.1016/j.nicl.2018.04.030,1,1,0,0,1
000442165100037,WOS:000442165100037,2018,10.1523/eneuro.0408-17.2018,1,1,0,0,1
000442259100001,WOS:000442259100001,2018,10.3389/fpsyg.2018.01540,1,1,0,0,1
000442358000014,WOS:000442358000014,2018,10.1038/mp.2017.160,1,0,0,1,0
000442440400053,WOS:000442440400053,2018,10.1016/j.wneu.2018.06.049,0,0,0,0,0
000442467700002,WOS:000442467700002,2018,10.3758/s13415-018-0608-2,1,0,1,0,0
000442467700006,WOS:000442467700006,2018,10.3758/s13415-018-0612-6,1,0,0,1,0
000442467700010,WOS:000442467700010,2018,10.3758/s13415-018-0616-2,1,0,1,0,1
000442705500005,WOS:000442705500005,2018,10.1016/j.physbeh.2017.12.033,1,0,0,0,1
000442870300035,WOS:000442870300035,2018,10.1038/s41598-018-31308-6,1,1,0,0,1
000442995700006,WOS:000442995700006,2018,10.1523/jneurosci.0102-18.2018,1,0,1,0,1
000443351900011,WOS:000443351900011,2018,10.1177/1948550617720270,1,0,0,0,1
000443388900075,WOS:000443388900075,2018,10.1371/journal.pone.0203071,1,1,0,0,1
000443430700019,WOS:000443430700019,2018,10.1007/s00213-018-4968-7,1,0,0,0,1
000443446100001,WOS:000443446100001,2016,10.3389/fpsyg.2015.01989,1,1,0,0,1
000443475800001,WOS:000443475800001,2018,10.1209/0295-5075/121/18003,0,0,0,0,0
000443545600014,WOS:000443545600014,2018,10.1093/cercor/bhx195,1,0,1,0,1
000443545600020,WOS:000443545600020,2018,10.1093/cercor/bhx205,1,0,1,0,0
000443659900001,WOS:000443659900001,2018,10.3389/fnhum.2018.00350,1,1,0,0,1
000443739100003,WOS:000443739100003,2018,10.1159/000488889,0,0,0,0,0
000443791400003,WOS:000443791400003,2018,10.1016/j.neuropsychologia.2017.04.017,1,0,0,0,1
