ut,label,cluster_id1,n_pubs,label1,label2,label3,label4,label5
000445165600051,WOS:000445165600051,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000445165600071,WOS:000445165600071,770,12354,infant,mind,false belief,imitation,month old infant
000445173600007,WOS:000445173600007,1007,10496,erythropoietin,darbepoetin alfa,recombinant human erythropoietin,chemotherapy,erythropoiesis stimulating agent
000445330400005,WOS:000445330400005,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000445440900069,WOS:000445440900069,32,34451,urocortin,maternal behavior,prenatal stress,aggression,crh
000445581000002,WOS:000445581000002,2363,4199,oxytocin,vasopressin,intranasal oxytocin,oxytocin receptor,oxtr
000445616200010,WOS:000445616200010,263,18952,methylphenidate,attention deficit hyperactivity disorder,adhd,atomoxetine,adult adhd
000445631500007,WOS:000445631500007,139,22581,high functioning autism,autistic trait,asperger,asperger syndrome,autistic disorder
000445715700002,WOS:000445715700002,175,21302,semantic dementia,visual word recognition,n400,alzheimer,primary progressive aphasia
000445715700006,WOS:000445715700006,2756,3006,metaphor,irony,verbal irony,metaphor comprehension,conceptual metaphor
000445764300003,WOS:000445764300003,1357,8401,httlpr,temperament,serotonin transporter gene,comt,catechol o methyltransferase
000445850000005,WOS:000445850000005,1162,9419,verbal short term memory,tower,working memory training,fluid intelligence,serial recall
000445982700003,WOS:000445982700003,1765,6440,salivary cortisol,cortisol,cortisol awakening response,psychosocial stress,testosterone
000446054000001,WOS:000446054000001,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000446054000001,WOS:000446054000001,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000446054000002,WOS:000446054000002,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000446054000002,WOS:000446054000002,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000446054000003,WOS:000446054000003,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000446054000003,WOS:000446054000003,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000446054000004,WOS:000446054000004,2363,4199,oxytocin,vasopressin,intranasal oxytocin,oxytocin receptor,oxtr
000446054000005,WOS:000446054000005,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000446054000006,WOS:000446054000006,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000446054000007,WOS:000446054000007,2363,4199,oxytocin,vasopressin,intranasal oxytocin,oxytocin receptor,oxtr
000446054000008,WOS:000446054000008,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000446054000008,WOS:000446054000008,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000446054000009,WOS:000446054000009,2686,3198,disgust,moral judgment,disgust sensitivity,moral dilemma,contamination
000446054000009,WOS:000446054000009,2686,3198,disgust,moral judgment,disgust sensitivity,moral dilemma,contamination
000446054000010,WOS:000446054000010,3079,2050,humor,humor style,gelotophobia,laughter,joke
000446054000010,WOS:000446054000010,3079,2050,humor,humor style,gelotophobia,laughter,joke
000446076100007,WOS:000446076100007,127,22935,posttraumatic stress disorder,ptsd,refugee,veteran,iraq
000446091100012,WOS:000446091100012,1171,9330,blind,tactile display,tactile perception,friction,visual impairment
000446091100015,WOS:000446091100015,139,22581,high functioning autism,autistic trait,asperger,asperger syndrome,autistic disorder
000446133800001,WOS:000446133800001,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000446263600001,WOS:000446263600001,72,27557,untreated psychosis,auditory hallucination,delusion,schizotypy,paranoia
000446279900006,WOS:000446279900006,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000446284500019,WOS:000446284500019,2835,2754,age,menarche,puberty,girl,hypothalamic hamartoma
000446289000009,WOS:000446289000009,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000446370100001,WOS:000446370100001,261,18963,fmri data,functional connectivity,default mode network,fmri,resting state
000446411600010,WOS:000446411600010,72,27557,untreated psychosis,auditory hallucination,delusion,schizotypy,paranoia
000446552400008,WOS:000446552400008,1765,6440,salivary cortisol,cortisol,cortisol awakening response,psychosocial stress,testosterone
000446600500008,WOS:000446600500008,1329,8476,mindfulness,effect,yoga,systematic review,self compassion
000446629000001,WOS:000446629000001,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000446831900011,WOS:000446831900011,261,18963,fmri data,functional connectivity,default mode network,fmri,resting state
000446835600001,WOS:000446835600001,261,18963,fmri data,functional connectivity,default mode network,fmri,resting state
000446862000011,WOS:000446862000011,261,18963,fmri data,functional connectivity,default mode network,fmri,resting state
000446904600001,WOS:000446904600001,2783,2934,digital storytelling,multimodality,disciplinary literacy,new literacy,media education
000447116200038,WOS:000447116200038,3031,2196,death anxiety,mortality salience,ostracism,terror management,social exclusion
000447157200003,WOS:000447157200003,577,14410,navigation,medial temporal lobe,grid cell,human hippocampus,landmark
000447157200004,WOS:000447157200004,577,14410,navigation,medial temporal lobe,grid cell,human hippocampus,landmark
000447157200005,WOS:000447157200005,577,14410,navigation,medial temporal lobe,grid cell,human hippocampus,landmark
000447157200006,WOS:000447157200006,577,14410,navigation,medial temporal lobe,grid cell,human hippocampus,landmark
000447157200007,WOS:000447157200007,577,14410,navigation,medial temporal lobe,grid cell,human hippocampus,landmark
000447157200008,WOS:000447157200008,577,14410,navigation,medial temporal lobe,grid cell,human hippocampus,landmark
000447157200009,WOS:000447157200009,577,14410,navigation,medial temporal lobe,grid cell,human hippocampus,landmark
000447157200010,WOS:000447157200010,577,14410,navigation,medial temporal lobe,grid cell,human hippocampus,landmark
000447157200011,WOS:000447157200011,577,14410,navigation,medial temporal lobe,grid cell,human hippocampus,landmark
000447157200012,WOS:000447157200012,577,14410,navigation,medial temporal lobe,grid cell,human hippocampus,landmark
000447157200013,WOS:000447157200013,577,14410,navigation,medial temporal lobe,grid cell,human hippocampus,landmark
000447200600013,WOS:000447200600013,148,22218,nervosa,disorder,bulimia nervosa,anorexia nervosa,body dissatisfaction
000447281700001,WOS:000447281700001,292,18630,binocular rivalry,primary visual cortex,orientation selectivity,blindsight,amblyopia
000447283000001,WOS:000447283000001,1797,6303,narcissism,dark triad,callous unemotional trait,psychopathic trait,machiavellianism
000447479000002,WOS:000447479000002,127,22935,posttraumatic stress disorder,ptsd,refugee,veteran,iraq
000447491300047,WOS:000447491300047,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000447587500003,WOS:000447587500003,420,16566,heart rate variability,baroreflex sensitivity,respiratory,hrv,heart rate
000447591000082,WOS:000447591000082,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000447694700003,WOS:000447694700003,2365,4189,wernicke,encephalopathy,thiamine,thiamine deficiency,alcohol dependence
000447750200031,WOS:000447750200031,1039,10212,face recognition,face processing,prosopagnosia,unfamiliar face,facial identity
000447750200032,WOS:000447750200032,1357,8401,httlpr,temperament,serotonin transporter gene,comt,catechol o methyltransferase
000447750200054,WOS:000447750200054,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000447750200059,WOS:000447750200059,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000447768200001,WOS:000447768200001,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000447960800015,WOS:000447960800015,545,14731,functional data analysis,empirical likelihood,single index model,sufficient dimension reduction,kernel density estimation
000447964000001,WOS:000447964000001,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000447977600013,WOS:000447977600013,1317,8520,reconsolidation,fear extinction,latent inhibition,basolateral amygdala,d cycloserine
000447977600014,WOS:000447977600014,1171,9330,blind,tactile display,tactile perception,friction,visual impairment
000448020100001,WOS:000448020100001,72,27557,untreated psychosis,auditory hallucination,delusion,schizotypy,paranoia
000448050000011,WOS:000448050000011,3079,2050,humor,humor style,gelotophobia,laughter,joke
000448050400010,WOS:000448050400010,1797,6303,narcissism,dark triad,callous unemotional trait,psychopathic trait,machiavellianism
000448057700001,WOS:000448057700001,195,20830,human auditory cortex,listener,cochlear implant user,reverberation,interaural time difference
000448194900019,WOS:000448194900019,1371,8334,marital satisfaction,adult attachment,couple,marital quality,attachment style
000448252400001,WOS:000448252400001,353,17544,brain computer interface,bci,ssvep,classification,eeg signal
000448260200002,WOS:000448260200002,2363,4199,oxytocin,vasopressin,intranasal oxytocin,oxytocin receptor,oxtr
000448260200011,WOS:000448260200011,2363,4199,oxytocin,vasopressin,intranasal oxytocin,oxytocin receptor,oxtr
000448365500001,WOS:000448365500001,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000448396800010,WOS:000448396800010,139,22581,high functioning autism,autistic trait,asperger,asperger syndrome,autistic disorder
000448405900005,WOS:000448405900005,263,18952,methylphenidate,attention deficit hyperactivity disorder,adhd,atomoxetine,adult adhd
000448692200025,WOS:000448692200025,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000448727600001,WOS:000448727600001,3031,2196,death anxiety,mortality salience,ostracism,terror management,social exclusion
000448805600019,WOS:000448805600019,261,18963,fmri data,functional connectivity,default mode network,fmri,resting state
000448823700104,WOS:000448823700104,261,18963,fmri data,functional connectivity,default mode network,fmri,resting state
000448899700001,WOS:000448899700001,2058,5239,phantom limb pain,rubber hand illusion,body ownership,agency,interoception
000448950100001,WOS:000448950100001,148,22218,nervosa,disorder,bulimia nervosa,anorexia nervosa,body dissatisfaction
000449023200001,WOS:000449023200001,2653,3300,treatment,virtual reality exposure therapy,presence,fear,public
000449070600007,WOS:000449070600007,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000449332800001,WOS:000449332800001,1162,9419,verbal short term memory,tower,working memory training,fluid intelligence,serial recall
